trajet_id,date,train_id,gare_depart_id,gare_arrivee_id,heure_depart_prevue,heure_depart_reelle,retard_minutes,statut,nb_passagers,prix_moyen_eur
J005574,2026-05-31,T019,G13,G15,19:45,19:49,4,Retarde,216,41.35
J005575,2026-03-10,T016,G09,G13,08:54,09:12,18,Retarde,484,32.08
J005576,2025-10-25,T016,G15,G13,13:06,13:06,0,A l'heure,324,41.2
J005577,2026-03-12,T040,G13,G08,13:18,13:18,0,A l'heure,159,28.66
J005578,2026-02-11,T036,G13,G10,12:45,12:45,0,A l'heure,109,22.68
J005579,2026-08-15,T024,G14,G04,12:12,12:12,0,A l'heure,310,39.99
J005580,2025-10-21,T012,G08,G15,21:21,21:21,0,A l'heure,217,59.0
J005581,2026-08-31,T023,G10,G05,20:12,20:12,0,A l'heure,211,37.38
J005582,2026-03-06,T020,G01,G04,16:12,16:12,0,A l'heure,455,44.32
J005583,2026-05-29,T028,G07,G01,21:15,21:15,0,A l'heure,296,42.01
J005584,2025-09-08,T035,G11,G03,12:00,12:00,0,A l'heure,156,28.1
J005585,2026-05-18,T019,G02,G14,10:54,10:54,0,A l'heure,307,28.82
J005586,2025-11-29,T026,G07,G06,06:42,06:42,0,A l'heure,200,46.15
J005587,2026-05-10,T010,G09,G13,19:12,19:37,25,Retarde,283,96.87
J005588,2025-12-02,T008,G01,G07,09:30,09:30,0,A l'heure,362,60.08
J005589,2026-07-20,T029,G08,G03,13:54,14:04,10,Retarde,135,17.97
J005590,2025-11-03,T032,G07,G05,13:06,13:12,6,Retarde,136,18.57
J005591,2026-01-24,T016,G04,G01,17:54,17:54,0,A l'heure,431,35.41
J005592,2025-10-28,T033,G14,G10,11:42,11:53,11,Retarde,88,14.71
J005593,2025-11-29,T019,G02,G09,12:42,12:46,4,Retarde,469,45.82
J005594,2026-03-06,T040,G01,G10,15:30,15:30,0,A l'heure,146,20.0
J005595,2026-05-30,T027,G09,G02,22:36,22:56,20,Retarde,167,60.17
J005596,2026-07-24,T030,G08,G10,07:30,07:31,1,Retarde,90,15.11
J005597,2025-12-25,T024,G06,G02,10:21,11:10,49,Retarde,282,56.59
J005598,2026-02-28,T019,G03,G15,20:45,21:03,18,Retarde,297,42.22
J005599,2025-11-15,T002,G09,G15,13:21,13:21,0,A l'heure,423,117.88
J005600,2026-05-01,T001,G10,G03,14:48,15:10,22,Retarde,370,59.75
J005601,2026-06-05,T003,G13,G06,19:42,19:42,0,A l'heure,367,59.6
J005602,2026-08-16,T024,G07,G15,16:00,16:00,0,A l'heure,285,35.31
J005603,2025-09-16,T031,G14,G06,09:30,09:30,0,A l'heure,137,26.86
J005604,2026-04-02,T015,G14,G08,07:21,07:21,0,A l'heure,385,40.54
J005605,2026-02-15,T005,G03,G04,06:18,06:18,0,A l'heure,386,94.92
J005606,2026-01-04,T040,G12,G13,08:12,08:14,2,Retarde,134,30.84
J005607,2026-02-03,T018,G15,G14,05:54,05:54,0,A l'heure,447,35.14
J005608,2025-11-16,T028,G04,G01,15:54,15:54,0,A l'heure,201,37.41
J005609,2026-02-22,T040,G09,G01,20:36,20:36,0,A l'heure,107,21.49
J005610,2026-04-27,T037,G05,G09,07:45,07:45,0,A l'heure,149,25.43
J005611,2026-07-18,T020,G03,G07,08:30,08:30,0,A l'heure,445,44.22
J005612,2026-07-17,T038,G06,G09,09:30,09:30,0,A l'heure,121,26.17
J005613,2026-08-27,T021,G13,G04,11:36,11:36,0,A l'heure,474,23.94
J005614,2026-03-12,T021,G03,G11,15:21,15:21,0,A l'heure,324,35.81
J005615,2026-04-25,T012,G07,G01,05:45,05:45,0,A l'heure,327,107.25
J005616,2026-06-18,T004,G10,G04,06:24,06:24,0,A l'heure,389,89.52
J005617,2025-10-16,T006,G03,G09,18:21,18:21,0,A l'heure,323,90.79
J005618,2025-09-30,T023,G14,G06,13:12,13:35,23,Retarde,249,41.73
J005619,2025-11-29,T011,G02,G14,07:06,07:25,19,Retarde,364,104.59
J005620,2026-06-10,T030,G15,G13,16:54,16:54,0,A l'heure,103,27.27
J005621,2026-05-15,T015,G15,G04,20:21,20:21,0,A l'heure,281,25.09
J005622,2026-01-31,T014,G15,G02,21:21,21:35,14,Retarde,415,113.71
J005623,2025-12-16,T038,G03,G01,22:18,22:18,0,A l'heure,125,20.49
J005624,2026-03-23,T015,G13,G14,12:36,12:36,0,A l'heure,191,24.0
J005625,2025-09-10,T032,G13,G11,20:06,20:06,0,A l'heure,72,25.73
J005626,2026-05-17,T029,G02,G11,19:06,19:06,0,A l'heure,78,21.94
J005627,2025-09-25,T023,G12,G05,18:30,18:30,0,A l'heure,144,32.98
J005628,2026-06-06,T032,G05,G11,20:06,20:06,0,A l'heure,188,30.57
J005629,2025-12-22,T011,G04,G10,17:15,17:15,0,A l'heure,219,61.39
J005630,2026-06-18,T038,G14,G13,11:42,11:42,0,A l'heure,138,17.43
J005631,2026-07-08,T003,G10,G13,21:36,21:48,12,Retarde,325,82.73
J005632,2026-04-22,T006,G10,G12,10:36,10:36,0,A l'heure,213,100.91
J005633,2026-03-23,T020,G10,G15,21:36,21:49,13,Retarde,404,40.7
J005634,2026-05-15,T040,G14,G12,11:48,11:48,0,A l'heure,120,24.09
J005635,2025-09-05,T002,G14,G04,11:15,11:15,0,A l'heure,188,73.36
J005636,2026-07-17,T038,G01,G09,19:06,19:06,0,A l'heure,107,23.19
J005637,2025-11-07,T025,G11,G06,21:12,21:12,0,A l'heure,322,50.05
J005638,2026-08-12,T021,G15,G12,20:24,20:45,21,Retarde,333,22.42
J005639,2026-01-20,T022,G11,G08,07:00,07:36,36,Retarde,275,41.63
J005640,2025-09-20,T002,G10,G08,06:00,06:00,0,A l'heure,316,65.4
J005641,2026-04-20,T007,G02,G11,05:12,05:12,0,A l'heure,249,70.41
J005642,2026-07-14,T016,G09,G08,06:24,06:40,16,Retarde,539,42.44
J005643,2026-06-23,T039,G10,G01,14:21,14:21,0,A l'heure,184,18.75
J005644,2025-12-03,T029,G13,G14,14:48,14:48,0,A l'heure,155,17.02
J005645,2026-02-23,T004,G07,G02,22:54,22:55,1,Retarde,325,87.98
J005646,2026-07-20,T013,G12,G09,08:12,08:12,0,A l'heure,343,86.35
J005647,2026-05-13,T010,G03,G01,11:42,11:42,0,A l'heure,320,103.46
J005648,2025-11-13,T006,G06,G10,15:24,15:25,1,Retarde,309,83.7
J005649,2026-08-01,T020,G15,G07,15:18,15:19,1,Retarde,525,49.95
J005650,2025-10-11,T034,G13,G09,21:54,21:55,1,Retarde,173,27.27
J005651,2025-12-31,T010,G03,G05,19:21,19:30,9,Retarde,276,58.25
J005652,2026-02-06,T008,G05,G04,09:30,09:30,0,A l'heure,410,54.12
J005653,2026-06-09,T023,G03,G14,22:21,22:21,0,A l'heure,269,35.08
J005654,2025-09-09,T017,G04,G11,18:30,18:30,0,A l'heure,461,24.44
J005655,2026-08-20,T034,G03,G02,18:45,18:45,0,A l'heure,56,24.06
J005656,2026-07-31,T021,G02,G13,22:42,22:42,0,A l'heure,356,31.18
J005657,2026-06-22,T009,G15,G02,17:18,17:18,0,A l'heure,222,67.55
J005658,2026-04-15,T002,G04,G11,21:06,21:06,0,A l'heure,354,66.06
J005659,2026-07-07,T023,G04,G13,09:45,09:45,0,A l'heure,295,57.16
J005660,2025-09-02,T019,G10,G13,21:30,21:30,0,A l'heure,344,29.88
J005661,2025-12-23,T010,G11,G12,10:42,10:50,8,Retarde,238,98.17
J005662,2026-04-05,T038,G11,G15,11:45,11:45,0,A l'heure,141,23.25
J005663,2025-09-30,T007,G15,G08,15:54,15:55,1,Retarde,235,90.76
J005664,2026-01-27,T031,G09,G04,13:54,13:54,0,A l'heure,134,22.07
J005665,2026-04-01,T015,G12,G14,06:00,06:00,0,A l'heure,498,28.45
J005666,2026-08-23,T011,G05,G15,17:18,17:18,0,A l'heure,390,94.1
J005667,2025-12-22,T002,G09,G06,18:15,18:16,1,Retarde,130,65.33
J005668,2026-04-01,T005,G06,G03,22:15,22:16,1,Retarde,349,62.83
J005669,2026-08-03,T037,G03,G12,15:45,15:49,4,Retarde,126,28.55
J005670,2026-04-13,T029,G12,G14,16:06,16:06,0,A l'heure,155,24.62
J005671,2026-05-01,T025,G03,G02,12:36,13:07,31,Retarde,229,34.87
J005672,2026-05-08,T008,G15,G06,17:36,17:36,0,A l'heure,345,56.98
J005673,2026-06-16,T033,G06,G09,09:00,09:00,0,A l'heure,170,27.69
J005674,2026-07-29,T033,G02,G03,11:12,11:12,0,A l'heure,168,28.77
J005675,2025-11-08,T037,G05,G07,18:48,18:48,0,A l'heure,209,28.61
J005676,2025-12-13,T028,G14,G03,16:12,16:21,9,Retarde,300,57.02
J005677,2025-11-24,T015,G12,G15,10:18,10:26,8,Retarde,466,28.85
J005678,2026-04-14,T003,G03,G15,15:24,15:24,0,A l'heure,220,59.96
J005679,2026-07-26,T001,G01,G06,13:45,13:45,0,A l'heure,207,90.24
J005680,2026-07-19,T036,G12,G09,08:00,08:00,0,A l'heure,193,19.66
J005681,2025-12-01,T026,G01,G06,16:00,16:39,39,Retarde,176,34.71
J005682,2026-01-21,T014,G05,G09,17:36,17:36,0,A l'heure,356,73.7
J005683,2026-08-26,T038,G04,G03,21:21,21:21,0,A l'heure,190,18.19
J005684,2026-05-29,T034,G11,G07,14:24,14:32,8,Retarde,155,24.54
J005685,2025-10-26,T015,G03,G01,18:24,18:24,0,A l'heure,488,38.77
J005686,2025-11-12,T040,G08,G12,21:24,21:24,0,A l'heure,194,28.04
J005687,2026-06-06,T020,G07,G02,14:06,14:06,0,A l'heure,605,43.81
J005688,2025-10-03,T019,G04,G12,17:42,17:42,0,A l'heure,407,43.37
J005689,2026-08-19,T019,G08,G11,10:18,10:18,0,A l'heure,277,24.63
J005690,2025-12-16,T023,G12,G07,12:24,12:24,0,A l'heure,133,39.68
J005691,2026-04-29,T028,G15,G10,10:45,11:04,19,Retarde,220,47.98
J005692,2026-02-27,T010,G14,G07,07:15,07:15,0,A l'heure,324,102.67
J005693,2026-08-31,T038,G07,G05,17:00,17:03,3,Retarde,133,25.58
J005694,2026-02-02,T027,G06,G14,13:06,13:07,1,Retarde,207,32.77
J005695,2026-03-19,T021,G04,G14,22:00,22:00,0,A l'heure,373,44.64
J005696,2026-07-04,T012,G13,G15,20:54,20:54,0,A l'heure,473,86.99
J005697,2026-03-20,T024,G15,G03,12:06,12:53,47,Retarde,143,32.07
J005698,2026-04-08,T028,G03,G15,12:48,12:48,0,A l'heure,215,59.11
J005699,2025-12-19,T010,G04,G08,05:45,05:50,5,Retarde,282,74.86
J005700,2025-11-17,T034,G02,G08,09:15,09:15,0,A l'heure,167,20.8
J005701,2026-03-08,T007,G09,G13,19:06,19:06,0,A l'heure,393,87.53
J005702,2026-06-17,T011,G11,G05,17:12,17:12,0,A l'heure,237,94.07
J005703,2025-10-23,T024,G03,G07,13:24,13:24,0,A l'heure,279,38.65
J005704,2026-03-29,T007,G14,G02,22:42,22:42,0,A l'heure,337,81.13
J005705,2025-11-27,T019,G13,G04,22:45,22:45,0,A l'heure,488,32.57
J005706,2026-06-06,T005,G11,G02,13:42,13:42,0,A l'heure,299,100.47
J005707,2026-06-29,T031,G06,G13,21:45,21:45,0,A l'heure,163,21.35
J005708,2025-10-12,T006,G13,G06,20:30,20:30,0,A l'heure,375,78.37
J005709,2025-12-03,T021,G11,G10,12:45,12:45,0,A l'heure,206,25.33
J005710,2026-07-07,T033,G01,G06,18:42,18:42,0,A l'heure,157,17.56
J005711,2026-02-19,T033,G11,G05,06:36,06:59,23,Retarde,90,23.74
J005712,2025-12-17,T025,G15,G14,15:06,15:06,0,A l'heure,206,41.69
J005713,2026-08-16,T024,G07,G10,13:24,13:24,0,A l'heure,169,68.85
J005714,2026-04-20,T025,G10,G09,20:30,20:39,9,Retarde,199,30.98
J005715,2026-08-05,T030,G03,G15,17:06,17:06,0,A l'heure,147,16.2
J005716,2026-03-22,T003,G15,G12,17:06,17:06,0,A l'heure,406,79.13
J005717,2026-07-22,T039,G04,G12,21:06,21:27,21,Retarde,143,27.82
J005718,2026-04-14,T031,G05,G09,18:54,18:55,1,Retarde,114,16.0
J005719,2026-06-25,T035,G02,G09,18:18,18:18,0,A l'heure,163,16.47
J005720,2026-06-21,T009,G03,G13,09:21,09:21,0,A l'heure,325,118.81
J005721,2026-02-14,T026,G09,G03,12:21,12:21,0,A l'heure,251,63.35
J005722,2025-09-05,T033,G08,G07,05:24,05:24,0,A l'heure,130,25.56
J005723,2026-07-24,T030,G09,G05,06:18,06:18,0,A l'heure,132,20.13
J005724,2025-10-16,T015,G02,G11,18:24,18:24,0,A l'heure,364,25.37
J005725,2026-02-14,T031,G07,G06,09:48,09:48,0,A l'heure,179,32.31
J005726,2026-08-31,T008,G09,G11,21:12,21:13,1,Retarde,324,59.66
J005727,2025-12-26,T024,G07,G13,13:54,13:54,0,A l'heure,180,37.41
J005728,2025-12-01,T040,G09,G07,16:21,16:25,4,Retarde,206,22.52
J005729,2025-11-21,T039,G12,G08,19:12,19:12,0,A l'heure,150,16.95
J005730,2026-04-18,T003,G02,G15,09:00,09:00,0,A l'heure,362,78.36
J005731,2025-10-25,T009,G04,G03,12:24,12:24,0,A l'heure,307,69.62
J005732,2026-05-16,T008,G09,G12,15:48,15:48,0,A l'heure,214,71.14
J005733,2025-12-12,T038,G15,G06,07:42,07:55,13,Retarde,151,20.44
J005734,2026-05-19,T025,G12,G07,05:21,05:22,1,Retarde,205,49.92
J005735,2025-11-26,T031,G10,G13,07:18,07:18,0,A l'heure,118,17.03
J005736,2026-08-08,T040,G08,G12,20:12,20:26,14,Retarde,220,23.35
J005737,2025-09-18,T033,G12,G13,11:06,11:06,0,A l'heure,150,19.24
J005738,2026-04-06,T030,G15,G10,11:12,11:12,0,A l'heure,177,21.65
J005739,2025-12-07,T024,G03,G06,09:18,09:18,0,A l'heure,255,64.05
J005740,2025-11-13,T039,G02,G13,13:48,13:48,0,A l'heure,93,20.44
J005741,2026-07-17,T037,G06,G02,16:42,16:53,11,Retarde,128,27.11
J005742,2026-05-24,T031,G13,G02,09:48,09:48,0,A l'heure,173,27.27
J005743,2025-11-27,T005,G13,G07,15:00,15:00,0,A l'heure,315,75.44
J005744,2026-01-26,T003,G14,G05,06:18,06:22,4,Retarde,262,67.38
J005745,2026-05-13,T031,G08,G07,05:12,05:12,0,A l'heure,133,27.03
J005746,2026-03-22,T005,G07,G14,21:21,21:21,0,A l'heure,489,88.34
J005747,2025-12-23,T011,G10,G12,15:42,15:45,3,Retarde,387,85.6
J005748,2026-02-03,T015,G03,G07,15:36,15:50,14,Retarde,404,37.5
J005749,2026-07-25,T027,G13,G14,07:54,07:54,0,A l'heure,233,59.89
J005750,2025-10-14,T033,G06,G14,11:42,11:42,0,A l'heure,114,22.65
J005751,2026-07-07,T034,G07,G04,07:18,07:18,0,A l'heure,97,24.74
J005752,2026-01-31,T038,G06,G10,14:24,14:24,0,A l'heure,192,30.06
J005753,2025-12-08,T010,G07,G12,12:06,12:07,1,Retarde,277,59.58
J005754,2026-04-07,T018,G08,G15,11:24,11:24,0,A l'heure,453,31.39
J005755,2025-11-11,T001,G10,G01,18:18,18:25,7,Retarde,323,64.54
J005756,2025-11-15,T035,G03,G04,07:30,07:39,9,Retarde,192,30.68
J005757,2025-10-20,T026,G13,G11,06:45,06:46,1,Retarde,168,53.04
J005758,2025-09-04,T026,G03,G06,13:15,13:39,24,Retarde,134,40.96
J005759,2025-09-03,T005,G13,G01,08:48,08:57,9,Retarde,197,91.82
J005760,2026-03-21,T039,G07,G11,21:21,21:21,0,A l'heure,159,26.33
J005761,2025-09-03,T024,G09,G02,19:21,19:21,0,A l'heure,174,32.86
J005762,2026-02-03,T024,G10,G06,18:21,18:25,4,Retarde,202,31.08
J005763,2026-05-22,T030,G10,G09,16:15,16:15,0,A l'heure,173,24.92
J005764,2026-02-05,T009,G12,G05,16:42,16:42,0,A l'heure,392,59.83
J005765,2026-02-09,T015,G15,G03,13:45,13:49,4,Retarde,353,31.61
J005766,2026-08-03,T019,G07,G04,12:06,12:07,1,Retarde,350,31.03
J005767,2026-01-08,T031,G07,G13,07:00,07:00,0,A l'heure,65,15.76
J005768,2026-01-12,T022,G05,G15,09:12,09:12,0,A l'heure,289,38.79
J005769,2026-03-16,T025,G02,G12,11:48,11:48,0,A l'heure,193,48.88
J005770,2026-07-05,T015,G14,G12,13:48,14:04,16,Retarde,439,33.1
J005771,2026-06-08,T006,G12,G08,21:54,21:54,0,A l'heure,303,96.8
J005772,2026-04-19,T004,G05,G11,08:15,08:30,15,Retarde,335,65.95
J005773,2026-04-19,T001,G03,G06,19:06,19:06,0,A l'heure,333,78.62
J005774,2026-04-22,T013,G07,G01,07:12,07:12,0,A l'heure,336,57.86
J005775,2026-07-21,T037,G09,G07,17:24,17:24,0,A l'heure,117,28.5
J005776,2026-04-10,T028,G12,G01,22:48,22:49,1,Retarde,320,30.51
J005777,2026-03-15,T008,G05,G06,14:42,14:42,0,A l'heure,375,119.06
J005778,2026-07-04,T027,G02,G09,17:54,17:54,0,A l'heure,251,47.22
J005779,2026-03-03,T024,G15,G03,21:24,21:24,0,A l'heure,245,46.78
J005780,2026-04-07,T011,G11,G01,12:00,12:00,0,A l'heure,247,79.81
J005781,2026-01-03,T024,G07,G13,15:54,16:02,8,Retarde,301,51.95
J005782,2026-05-18,T026,G06,G05,09:00,09:00,0,A l'heure,255,60.4
J005783,2025-12-30,T016,G08,G10,06:00,06:00,0,A l'heure,357,44.45
J005784,2025-09-01,T031,G07,G05,06:36,06:36,0,A l'heure,117,22.05
J005785,2026-03-16,T040,G04,G01,20:21,20:21,0,A l'heure,117,14.72
J005786,2025-09-20,T011,G04,G11,05:30,05:30,0,A l'heure,436,73.44
J005787,2025-09-30,T017,G11,G04,17:21,17:30,9,Retarde,395,28.57
J005788,2025-09-23,T036,G13,G02,07:24,07:24,0,A l'heure,119,25.49
J005789,2025-11-15,T015,G02,G12,22:48,22:53,5,Retarde,416,37.02
J005790,2026-07-23,T036,G06,G02,15:21,15:21,0,A l'heure,152,21.65
J005791,2025-10-09,T007,G14,G10,16:21,16:21,0,A l'heure,333,65.61
J005792,2025-12-11,T016,G08,G03,09:42,09:46,4,Retarde,409,43.6
J005793,2026-06-23,T013,G12,G02,18:30,18:33,3,Retarde,300,102.74
J005794,2026-02-25,T012,G04,G10,05:18,05:19,1,Retarde,354,66.09
J005795,2025-11-02,T023,G12,G01,15:54,15:54,0,A l'heure,265,41.74
J005796,2026-01-15,T006,G07,G10,05:45,05:45,0,A l'heure,326,54.24
J005797,2026-04-04,T015,G06,G05,08:24,08:24,0,A l'heure,338,32.3
J005798,2026-05-31,T004,G13,G08,14:15,14:15,0,A l'heure,394,79.01
J005799,2026-01-03,T002,G07,G02,20:54,20:55,1,Retarde,396,95.26
J005800,2026-06-03,T021,G13,G01,11:21,11:21,0,A l'heure,364,22.62
J005801,2026-06-08,T023,G08,G07,17:00,17:00,0,A l'heure,145,38.3
J005802,2026-02-02,T038,G11,G12,07:48,07:48,0,A l'heure,166,16.23
J005803,2025-09-17,T009,G07,G09,10:12,10:12,0,A l'heure,273,52.88
J005804,2026-01-22,T022,G02,G07,09:30,09:30,0,A l'heure,470,23.19
J005805,2025-09-28,T025,G05,G11,16:54,16:54,0,A l'heure,215,58.92
J005806,2025-09-15,T009,G03,G06,10:42,11:16,34,Retarde,286,60.51
J005807,2026-06-08,T016,G06,G12,10:12,10:12,0,A l'heure,336,36.14
J005808,2025-11-20,T037,G05,G03,07:30,07:30,0,A l'heure,115,22.75
J005809,2025-10-21,T023,G06,G10,17:36,17:39,3,Retarde,247,59.69
J005810,2025-12-25,T016,G11,G10,18:12,18:28,16,Retarde,403,41.16
J005811,2026-05-11,T029,G15,G02,15:00,15:00,0,A l'heure,143,22.05
J005812,2026-01-15,T034,G11,G10,21:06,21:37,31,Retarde,146,14.83
J005813,2026-06-26,T032,G05,G07,10:12,10:12,0,A l'heure,33,16.82
J005814,2026-02-23,T016,G01,G10,14:12,14:40,28,Retarde,341,30.49
J005815,2026-07-05,T004,G11,G05,18:30,18:30,0,A l'heure,381,88.39
J005816,2025-12-08,T033,G05,G07,08:45,08:48,3,Retarde,155,20.59
J005817,2026-06-22,T016,G12,G10,17:06,17:06,0,A l'heure,416,23.87
J005818,2025-09-21,T039,G08,G14,17:06,17:07,1,Retarde,126,18.1
J005819,2025-12-07,T028,G10,G05,08:54,08:54,0,A l'heure,206,66.85
J005820,2026-07-06,T039,G11,G02,10:54,11:04,10,Retarde,129,23.51
J005821,2026-08-15,T029,G15,G08,09:00,09:00,0,A l'heure,152,20.12
J005822,2025-12-20,T003,G05,G03,22:45,22:45,0,A l'heure,326,60.16
J005823,2025-09-11,T034,G11,G14,07:45,07:45,0,A l'heure,90,17.67
J005824,2026-01-01,T022,G15,G12,10:48,10:48,0,A l'heure,493,33.98
J005825,2026-06-03,T033,G11,G09,22:21,22:21,0,A l'heure,131,16.52
J005826,2025-09-19,T023,G01,G10,07:45,07:52,7,Retarde,195,30.73
J005827,2026-02-15,T008,G13,G06,08:06,08:06,0,A l'heure,275,96.92
J005828,2025-09-19,T003,G12,G08,15:00,15:00,0,A l'heure,343,56.27
J005829,2026-08-20,T009,G13,G03,11:00,11:12,12,Retarde,249,91.61
J005830,2025-11-06,T014,G15,G13,19:24,19:29,5,Retarde,168,97.34
J005831,2026-03-16,T003,G03,G10,09:24,09:30,6,Retarde,290,71.83
J005832,2026-03-14,T035,G09,G13,18:30,18:30,0,A l'heure,131,28.46
J005833,2026-02-13,T021,G12,G08,06:06,06:06,0,A l'heure,342,35.91
J005834,2026-08-17,T031,G14,G11,14:45,14:46,1,Retarde,87,15.57
J005835,2026-08-12,T004,G14,G12,19:42,19:42,0,A l'heure,403,71.42
J005836,2026-08-25,T034,G09,G11,22:24,22:24,0,A l'heure,156,27.24
J005837,2025-10-25,T006,G14,G01,17:45,17:45,0,A l'heure,351,89.72
J005838,2026-02-14,T013,G05,G06,17:15,17:15,0,A l'heure,448,94.36
J005839,2025-12-27,T037,G10,G15,12:18,12:20,2,Retarde,205,29.64
J005840,2025-11-10,T006,G14,G10,09:15,09:15,0,A l'heure,279,75.37
J005841,2025-11-20,T028,G07,G04,09:15,09:15,0,A l'heure,189,43.76
J005842,2026-06-20,T033,G04,G12,20:12,20:12,0,A l'heure,220,20.91
J005843,2025-11-11,T019,G01,G11,16:54,16:54,0,A l'heure,520,33.96
J005844,2026-08-10,T009,G04,G12,19:30,19:31,1,Retarde,334,64.19
J005845,2025-12-31,T027,G15,G10,21:48,21:48,0,A l'heure,173,34.8
J005846,2026-04-19,T033,G02,G10,15:48,15:49,1,Retarde,166,27.38
J005847,2025-11-22,T033,G12,G05,13:24,13:24,0,A l'heure,124,18.09
J005848,2026-05-24,T012,G12,G01,14:12,14:12,0,A l'heure,158,86.62
J005849,2026-08-28,T003,G11,G13,16:30,16:30,0,A l'heure,337,102.66
J005850,2026-07-29,T018,G07,G04,15:42,15:42,0,A l'heure,355,29.89
J005851,2025-09-30,T008,G04,G02,07:36,07:36,0,A l'heure,291,57.51
J005852,2026-05-31,T003,G13,G02,22:18,22:18,0,A l'heure,377,98.98
J005853,2026-08-17,T038,G04,G14,14:24,14:24,0,A l'heure,150,18.86
J005854,2026-05-29,T025,G04,G15,12:36,12:36,0,A l'heure,273,47.74
J005855,2026-02-12,T021,G13,G15,15:42,16:20,38,Retarde,383,34.16
J005856,2026-08-30,T036,G07,G14,06:54,06:59,5,Retarde,162,23.02
J005857,2026-07-18,T003,G10,G13,05:24,05:25,1,Retarde,382,65.78
J005858,2026-04-01,T034,G10,G04,19:21,19:21,0,A l'heure,152,22.2
J005859,2025-10-06,T010,G03,G13,20:24,20:24,0,A l'heure,295,93.42
J005860,2025-12-03,T029,G05,G07,19:18,19:28,10,Retarde,137,26.06
J005861,2025-12-08,T021,G10,G08,14:24,14:43,19,Retarde,443,39.99
J005862,2026-08-11,T016,G03,G08,20:30,20:56,26,Retarde,255,38.75
J005863,2026-05-23,T022,G02,G10,05:30,05:30,0,A l'heure,480,42.18
J005864,2025-09-07,T005,G06,G04,11:15,11:15,0,A l'heure,477,63.14
J005865,2026-06-20,T039,G02,G07,21:42,21:42,0,A l'heure,167,22.76
J005866,2025-09-26,T011,G11,G12,09:54,09:54,0,A l'heure,454,74.37
J005867,2026-04-23,T034,G10,G07,08:00,08:00,0,A l'heure,33,20.77
J005868,2026-06-28,T010,G01,G13,10:12,10:27,15,Retarde,396,60.4
J005869,2026-01-06,T035,G11,G08,05:21,05:21,0,A l'heure,116,19.73
J005870,2026-04-12,T015,G12,G05,18:00,18:04,4,Retarde,502,38.32
J005871,2025-09-07,T023,G10,G08,14:06,14:08,2,Retarde,258,64.4
J005872,2026-06-18,T013,G07,G11,22:15,22:36,21,Retarde,313,93.11
J005873,2026-02-20,T040,G10,G03,12:00,12:01,1,Retarde,87,28.02
J005874,2025-12-26,T039,G04,G01,06:45,06:45,0,A l'heure,153,19.06
J005875,2026-08-20,T024,G03,G11,09:24,09:56,32,Retarde,195,40.67
J005876,2026-07-29,T004,G14,G13,17:36,17:39,3,Retarde,294,66.33
J005877,2026-03-26,T038,G10,G14,15:18,15:18,0,A l'heure,123,28.58
J005878,2026-05-26,T015,G03,G01,16:45,16:47,2,Retarde,237,29.06
J005879,2026-06-09,T022,G13,G01,18:00,18:00,0,A l'heure,223,27.77
J005880,2026-02-26,T025,G13,G04,20:36,20:36,0,A l'heure,194,31.62
J005881,2025-09-14,T028,G10,G12,17:18,17:18,0,A l'heure,154,60.57
J005882,2026-05-24,T028,G09,G04,08:36,09:24,48,Retarde,255,40.09
J005883,2026-01-30,T017,G09,G01,11:48,11:48,0,A l'heure,300,32.73
J005884,2025-12-12,T037,G11,G05,13:15,13:15,0,A l'heure,200,18.85
J005885,2026-08-17,T014,G04,G01,17:45,17:45,0,A l'heure,329,80.06
J005886,2026-03-05,T019,G05,G15,20:12,20:12,0,A l'heure,350,28.02
J005887,2026-03-21,T007,G14,G10,09:21,09:21,0,A l'heure,328,110.69
J005888,2026-04-30,T019,G13,G05,09:45,10:24,39,Retarde,458,42.69
J005889,2025-11-22,T020,G06,G03,20:36,20:36,0,A l'heure,362,39.12
J005890,2025-09-24,T003,G06,G14,11:12,11:12,0,A l'heure,287,60.67
J005891,2025-09-28,T024,G02,G03,05:30,05:30,0,A l'heure,250,69.88
J005892,2026-08-18,T032,G14,G15,06:24,06:24,0,A l'heure,157,18.3
J005893,2026-05-29,T022,G08,G12,16:12,16:12,0,A l'heure,486,31.74
J005894,2025-10-14,T017,G04,G03,10:36,10:36,0,A l'heure,439,38.68
J005895,2026-05-24,T006,G06,G12,09:06,09:06,0,A l'heure,354,86.24
J005896,2026-01-07,T002,G04,G11,06:54,06:56,2,Retarde,331,63.76
J005897,2026-01-31,T016,G12,G09,19:54,20:13,19,Retarde,634,37.88
J005898,2026-06-26,T011,G13,G12,13:36,13:36,0,A l'heure,326,86.27
J005899,2025-10-30,T016,G06,G07,21:24,21:24,0,A l'heure,407,35.91
J005900,2026-03-01,T028,G01,G13,17:36,17:36,0,A l'heure,260,35.41
J005901,2026-02-12,T015,G14,G06,09:12,09:12,0,A l'heure,453,44.61
J005902,2026-01-11,T040,G13,G07,06:24,,0,Annule,201,17.91
J005903,2025-11-14,T035,G14,G12,12:54,12:54,0,A l'heure,88,28.21
J005904,2025-10-01,T008,G09,G08,14:15,14:15,0,A l'heure,431,69.93
J005905,2025-12-09,T034,G13,G06,13:45,13:45,0,A l'heure,152,21.4
J005906,2026-07-28,T013,G15,G05,07:54,07:54,0,A l'heure,353,52.82
J005907,2026-04-03,T018,G09,G05,18:15,18:15,0,A l'heure,492,24.49
